space_group,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,density,vpa,packing fraction
194,24.0,72.0,48.0,40.0,21.333333333333332,24.0,45.0,49.0,4.0,47.666666666666664,1.7777777777777786,49.0,51.9961,178.49,126.49390000000001,94.16073333333334,56.219511111111125,51.9961,2180.0,2506.0,326.0,2288.6666666666665,144.88888888888883,2180.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,139.0,175.0,36.0,151.0,16.0,139.0,1.3,1.66,0.3599999999999999,1.54,0.15999999999999992,1.66,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.0,1.3333333333333333,5.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,6.0,18.0,12.0,10.0,5.333333333333333,6.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.0,1.3333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.666666666666667,0.888888888888889,6.0,11.19,22.2,11.01,14.86,4.8933333333333335,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,217.33333333333334,15.555555555555552,229.0,0,0,0,0.0,10.49432806098885,14.89924608140864,0.8632788432578302
62,20.0,79.0,59.0,49.0,20.0,20.0,7.0,70.0,63.0,47.666666666666664,27.111111111111114,7.0,40.078,196.966569,156.888569,116.48518966666666,53.654252888888884,40.078,594.22,1337.33,743.1099999999999,1015.5166666666668,280.86444444444436,594.22,2.0,12.0,10.0,8.333333333333334,4.222222222222222,2.0,4.0,6.0,2.0,5.0,0.6666666666666666,4.0,136.0,176.0,40.0,152.0,16.0,136.0,1.0,2.54,1.54,1.7433333333333334,0.5311111111111112,1.0,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,2.0,25.0,23.0,13.0,8.0,2.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,16.7,37.77,21.070000000000004,24.655,8.743333333333334,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,194.0,0,0,0,0.0,7.921841631587709,24.417075866618074,0.6871359286047602
216,21.0,51.0,30.0,39.333333333333336,12.222222222222221,21.0,11.0,85.0,74.0,52.666666666666664,27.777777777777782,11.0,44.955912,121.76,76.80408800000001,91.045304,30.726261333333337,44.955912,903.78,1828.05,924.27,1515.2766666666666,407.6644444444444,903.78,3.0,15.0,12.0,9.333333333333334,4.222222222222222,3.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,4.0,139.0,170.0,31.0,149.33333333333334,13.77777777777778,139.0,1.36,2.2,0.8400000000000001,1.87,0.3399999999999999,1.36,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,1.0,10.0,9.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,9.333333333333334,4.222222222222222,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,3.3333333333333335,0.0,14.41,31.56,17.15,22.735,5.883333333333333,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,2.1166666666666666e-06,2.8222222222222223e-06,0.0,166.0,225.0,59.0,195.0,20.0,166.0,0,0,0,0.0,6.977159960946509,21.668456072198733,0.6371993063832957
136,73.0,73.0,0.0,73.0,0.0,73.0,48.0,48.0,0.0,48.0,0.0,48.0,180.94788,180.94788,0.0,180.94788,0.0,180.94788,3290.0,3290.0,0.0,3290.0,0.0,3290.0,5.0,5.0,0.0,5.0,0.0,5.0,6.0,6.0,0.0,6.0,0.0,6.0,170.0,170.0,0.0,170.0,0.0,170.0,1.5,1.5,0.0,1.5,0.0,1.5,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,14.0,14.0,0.0,14.0,0.0,14.0,19.0,19.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,18.12,18.12,0.0,18.12,0.0,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,229.0,0.0,229.0,0.0,229.0,0,0,0,0.0,16.05127935410354,18.719443922806867,0.6821810835154404
64,14.0,44.0,30.0,24.0,13.333333333333334,14.0,56.0,78.0,22.0,70.66666666666667,9.777777777777777,78.0,28.0855,101.07,72.9845,52.413666666666664,32.437555555555555,28.0855,1687.0,2607.0,920.0,1993.6666666666667,408.8888888888889,1687.0,8.0,14.0,6.0,12.0,2.6666666666666665,14.0,3.0,5.0,2.0,3.6666666666666665,0.8888888888888888,3.0,111.0,146.0,35.0,122.66666666666667,15.555555555555557,111.0,1.9,2.2,0.30000000000000027,2.0,0.13333333333333344,1.9,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,7.0,7.0,2.3333333333333335,3.1111111111111107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.333333333333333,1.7777777777777777,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,13.51,20.44,6.9300000000000015,18.13,3.0800000000000014,20.44,0.0,0.773,0.773,0.5153333333333333,0.3435555555555556,0.773,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,216.0,14.666666666666666,227.0,0,0,0,0.0,6.124679046192929,14.210530946572732,0.477423672194924
220,3.0,14.0,11.0,5.315789473684211,3.656509695290859,3.0,1.0,78.0,77.0,17.210526315789473,25.59556786703601,1.0,6.941,28.0855,21.1445,11.392473684210525,7.028642659279779,6.941,453.69,1687.0,1233.31,713.3342105263158,409.9645429362881,453.69,1.0,14.0,13.0,3.736842105263158,4.321329639889197,1.0,2.0,3.0,1.0,2.210526315789474,0.3324099722991691,2.0,111.0,128.0,17.0,124.42105263157895,5.650969529085874,128.0,0.98,1.9,0.9199999999999999,1.1736842105263157,0.3058171745152354,0.98,1.0,2.0,1.0,1.2105263157894737,0.33240997229916897,1.0,0.0,2.0,2.0,0.42105263157894735,0.6648199445983379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.631578947368421,0.9972299168975068,1.0,0.0,1.0,1.0,0.7894736842105263,0.33240997229916897,1.0,0.0,4.0,4.0,0.8421052631578947,1.3296398891966759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.631578947368421,0.9972299168975068,1.0,16.5933333333,20.44,3.8466666667000027,17.403157894710525,1.278670360121884,16.5933333333,0.0,0.773,0.773,0.16273684210526315,0.2569529085872576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,229.0,2.0,228.57894736842104,0.6648199445983449,229.0,0,0,0,0.0,1.2044071156968015,15.707020799938842,0.7165815909402576
62,6.0,41.0,35.0,29.333333333333332,15.555555555555557,41.0,47.0,77.0,30.0,57.0,13.333333333333334,47.0,12.0107,92.90638,80.89568,65.94115333333333,35.95363555555556,92.90638,2750.0,3823.0,1073.0,3107.6666666666665,476.88888888888886,2750.0,5.0,14.0,9.0,8.0,4.0,5.0,2.0,5.0,3.0,4.0,1.3333333333333333,5.0,76.0,164.0,88.0,134.66666666666666,39.111111111111114,164.0,1.6,2.55,0.9499999999999997,1.9166666666666667,0.4222222222222221,1.6,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,5.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,6.0,6.0,4.0,2.6666666666666665,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.0,1.3333333333333333,7.0,5.64,18.18,12.54,14.0,5.573333333333333,18.18,0.0,4.496,4.496,1.4986666666666668,1.9982222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,217.33333333333334,15.555555555555552,229.0,-4,2,6,4.242640687119285,7.672190248981031,14.272047179904535,0.6300627554529521
63,13.0,26.0,13.0,14.857142857142858,3.1836734693877555,13.0,55.0,73.0,18.0,70.42857142857143,4.408163265306121,73.0,26.9815386,55.845,28.8634614,31.10489022857143,7.068602791836737,26.9815386,933.47,1811.0,877.53,1058.8314285714284,214.90530612244885,933.47,8.0,13.0,5.0,12.285714285714286,1.2244897959183667,13.0,3.0,4.0,1.0,3.142857142857143,0.24489795918367344,3.0,121.0,132.0,11.0,122.57142857142857,2.6938775510204067,121.0,1.61,1.83,0.21999999999999997,1.6414285714285715,0.05387755102040811,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.8571428571428571,0.2448979591836735,1.0,0.0,6.0,6.0,0.8571428571428571,1.4693877551020407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,3.7142857142857144,1.2244897959183676,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.285714285714286,1.2244897959183676,5.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.857142857142857,0.24489795918367374,5.0,10.73,16.48,5.75,15.65857142857143,1.4081632653061222,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.30152325714285716,0.5168970122448979,0.0,225.0,229.0,4.0,225.57142857142858,0.9795918367347026,225.0,0,0,0,0.0,3.426524719064483,15.073840004559866,0.5741396591327224
63,6.0,24.0,18.0,16.8,8.64,24.0,49.0,77.0,28.0,60.2,13.440000000000001,49.0,12.0107,51.9961,39.9854,36.00194,19.192991999999997,51.9961,2180.0,3823.0,1643.0,2837.2,788.64,2180.0,6.0,14.0,8.0,9.2,3.84,6.0,2.0,4.0,2.0,3.2,0.96,4.0,76.0,139.0,63.0,113.8,30.24,139.0,1.66,2.55,0.8899999999999999,2.0159999999999996,0.42719999999999986,1.66,1.0,2.0,1.0,1.4,0.48,1.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.2,0.96,6.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.2,0.96,6.0,5.64,11.19,5.55,8.97,2.6639999999999997,11.19,0.0,4.496,4.496,1.7984000000000002,2.1580800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,215.0,16.8,229.0,-4,3,7,4.107919181288746,6.654631279104548,8.983612364986445,0.8316394236215768
194,13.0,20.0,7.0,15.666666666666666,2.888888888888889,13.0,7.0,78.0,71.0,52.666666666666664,30.444444444444446,7.0,26.9815386,40.078,13.096461400000003,31.715012866666665,5.575324755555556,26.9815386,933.47,1687.0,753.53,1245.1566666666668,294.56222222222226,933.47,2.0,14.0,12.0,9.666666666666666,5.111111111111112,2.0,3.0,4.0,1.0,3.3333333333333335,0.4444444444444445,3.0,111.0,176.0,65.0,136.0,26.666666666666668,111.0,1.0,1.9,0.8999999999999999,1.5033333333333332,0.3355555555555556,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,16.48,37.77,21.290000000000003,24.896666666666665,8.582222222222223,16.48,0.0,0.773,0.773,0.25766666666666665,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,227.0,2.0,225.66666666666666,0.8888888888888857,225.0,0,0,0,0.0,2.3578033144873447,22.33605218010831,0.5698639848811334
58,7.0,78.0,71.0,30.666666666666668,31.555555555555554,7.0,63.0,82.0,19.0,75.66666666666667,8.444444444444443,82.0,14.0067,195.084,181.0773,74.3658,80.47879999999999,14.0067,63.05,2041.4,1978.3500000000001,722.5,879.2666666666668,63.05,10.0,15.0,5.0,13.333333333333334,2.222222222222222,15.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,71.0,136.0,65.0,92.66666666666667,28.88888888888889,71.0,2.28,3.04,0.7600000000000002,2.7866666666666666,0.3377777777777779,3.04,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,5.0,24.0,19.0,11.333333333333334,8.444444444444445,5.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.6666666666666665,0.4444444444444445,3.0,14.76875,15.02,0.25124999999999886,14.852500000000001,0.11166666666666636,14.76875,0.0,6.437,6.437,4.291333333333333,2.8608888888888893,6.437,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,204.33333333333334,13.77777777777778,194.0,-3,6,9,6.363961030678928,12.625364993669436,9.78089078461342,0.4296366591310259
123,22.0,46.0,24.0,37.0,11.25,46.0,43.0,62.0,19.0,54.875,8.90625,62.0,47.867,106.42,58.553000000000004,84.462625,27.446718750000002,106.42,1828.05,1941.0,112.95000000000005,1870.40625,52.94531250000003,1828.05,4.0,10.0,6.0,7.75,2.8125,10.0,4.0,5.0,1.0,4.625,0.46875,5.0,139.0,160.0,21.0,146.875,9.84375,139.0,1.54,2.2,0.6600000000000001,1.9525000000000001,0.30937500000000007,2.2,0.0,2.0,2.0,0.75,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,7.0,3.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,7.75,2.8125,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,3.75,0.0,14.41,16.69,2.280000000000001,15.265,1.0687500000000005,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,8.4499999999875e-06,1.0562499999984377e-05,0.0,194.0,225.0,31.0,213.375,14.53125,225.0,0,0,0,0.0,8.906226549309944,15.747801574950136,0.7298822167163513
140,14.0,73.0,59.0,50.875,27.65625,73.0,48.0,78.0,30.0,59.25,14.0625,48.0,28.0855,180.94788,152.86238,123.62448749999999,71.654240625,180.94788,1687.0,3290.0,1603.0,2688.875,751.40625,3290.0,5.0,14.0,9.0,8.375,4.21875,5.0,3.0,6.0,3.0,4.875,1.40625,6.0,111.0,170.0,59.0,147.875,27.65625,170.0,1.5,1.9,0.3999999999999999,1.65,0.18749999999999994,1.5,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.75,0.9375,0.0,0.0,3.0,3.0,1.875,1.40625,3.0,0.0,14.0,14.0,8.75,6.5625,14.0,4.0,19.0,15.0,13.375,7.03125,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.5,1.875,0.0,0.0,7.0,7.0,4.375,3.28125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.875,1.40625,7.0,18.12,20.44,2.3200000000000003,18.990000000000002,1.0875000000000004,18.12,0.0,0.773,0.773,0.289875,0.36234374999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,229.0,2.0,228.25,0.9375,229.0,0,0,0,0.0,12.779849694907996,16.06304424409204,0.6270300538430192
227,20.0,77.0,57.0,58.0,25.333333333333332,77.0,7.0,60.0,53.0,42.333333333333336,23.555555555555554,60.0,40.078,192.217,152.139,141.50400000000002,67.61733333333333,192.217,1115.0,2739.0,1624.0,2197.6666666666665,721.7777777777778,2739.0,2.0,9.0,7.0,6.666666666666667,3.1111111111111107,9.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,141.0,176.0,35.0,152.66666666666666,15.555555555555552,141.0,1.0,2.2,1.2000000000000002,1.8,0.5333333333333334,2.2,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.666666666666667,3.1111111111111107,7.0,0.0,14.0,14.0,9.333333333333334,6.222222222222221,14.0,2.0,23.0,21.0,16.0,9.333333333333334,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,14.21,37.77,23.560000000000002,22.063333333333333,10.471111111111112,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0,0,0,0.0,12.898251778935384,18.21742388870943,0.8241380001488908
139,14.0,79.0,65.0,45.0,27.2,14.0,12.0,78.0,66.0,60.0,19.2,66.0,28.0855,196.966569,168.881069,107.8019976,71.33165712,28.0855,1337.33,1799.0,461.6700000000001,1569.532,185.76160000000004,1337.33,3.0,14.0,11.0,10.6,3.04,11.0,3.0,6.0,3.0,4.6,1.28,3.0,111.0,190.0,79.0,136.8,21.28000000000001,111.0,1.22,2.54,1.32,2.02,0.41600000000000004,1.9,1.0,2.0,1.0,1.6,0.48,1.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,10.0,10.0,4.2,4.640000000000001,0.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,3.0,25.0,22.0,12.2,10.24,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.8,2.2399999999999998,1.0,16.7,32.365,15.665000000000003,21.329,4.4144000000000005,16.7,0.0,0.773,0.773,0.30920000000000003,0.37104000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,219.6,10.240000000000004,225.0,-4,3,7,3.872983346207417,9.527445465221598,18.788816910657157,0.5981384955407804
193,14.0,23.0,9.0,19.625,4.21875,23.0,46.0,78.0,32.0,58.0,15.0,46.0,28.0855,50.9415,22.855999999999998,42.3705,10.71375,50.9415,1687.0,2183.0,496.0,1997.0,232.5,2183.0,5.0,14.0,9.0,8.375,4.21875,5.0,3.0,4.0,1.0,3.625,0.46875,4.0,111.0,153.0,42.0,137.25,19.6875,153.0,1.63,1.9,0.27,1.7312499999999997,0.12656249999999997,1.63,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.75,0.9375,0.0,0.0,3.0,3.0,1.875,1.40625,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.625,0.46875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.5,1.875,0.0,0.0,7.0,7.0,4.375,3.28125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.875,1.40625,7.0,13.01,20.44,7.4300000000000015,15.79625,3.4828125000000005,13.01,0.0,0.773,0.773,0.289875,0.36234374999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,229.0,2.0,228.25,0.9375,229.0,-4,3,7,3.854496446637726,5.299347575376026,13.276704258520523,0.6426276003739262
186,27.0,41.0,14.0,30.5,5.25,27.0,47.0,58.0,11.0,55.25,4.125,58.0,58.933195,92.90638,33.973185,67.42649125,12.739944375,58.933195,1768.0,2750.0,982.0,2013.5,368.25,1768.0,5.0,9.0,4.0,8.0,1.5,9.0,4.0,5.0,1.0,4.25,0.375,4.0,126.0,164.0,38.0,135.5,14.25,126.0,1.6,1.88,0.2799999999999998,1.81,0.10499999999999987,1.88,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.25,1.125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,8.0,1.5,9.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.75,1.125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.0,1.5,3.0,10.245,18.18,7.9350000000000005,12.22875,2.9756250000000004,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.1613534,0.5806766999999999,1.5484712,194.0,229.0,35.0,202.75,13.125,194.0,0,0,0,0.0,9.007070157900124,12.43071508066181,0.8786307616835205
